,Baseline,Residual_05,Residual_10,Residual_15,Residual_20,Residual_25,Residual_30,Residual_35,Residual_40,Residual_45,Residual_50,Residual_55,Residual_60,Residual_65,Residual_70,Residual_75,Residual_80,Residual_85,Residual_90,Residual_95,Residual_100
2020-01-31,-0.000644759756295521,-0.000644759756295521,-0.000644759756295521,-0.000644759756295521,-0.000644759756295521,-0.0002901816887219688,-0.0002901816887219688,-0.0002901816887219688,-0.0002901816887219688,-0.0002901816887219688,-0.0002901816887219688,-0.0002901816887218578,-0.0002901816887218578,-0.0002901816887218578,-0.00029018168872207983,-0.00029018168872207983,0.0,0.0,0.0,0.0,0.0
2020-02-03,-0.0019810931787980213,-0.0019810931787980213,-0.0019810931787980213,-0.0019810931787980213,-0.0019810931787977992,-0.003095517029539807,-0.003095517029539696,-0.003095517029539696,-0.003095517029539696,-0.003095517029539696,-0.003095517029539696,-0.003095517029539807,-0.003095517029539807,-0.003095517029539807,-0.003095517029539918,-0.003095517029539918,-0.002891270921839384,-0.002891270921839384,-0.002891270921839273,-0.002891270921839273,-0.002891270921839273
2020-02-04,-0.00037929790642543537,-0.00037929790642543537,-0.00037929790642543537,-0.00037929790642543537,-0.0003792979064252133,-0.0007018540583312305,-0.0007018540583313415,-0.0007018540583313415,-0.0007018540583313415,-0.0007018540583313415,-0.0007018540583313415,-0.0007018540583313415,-0.0007018540583313415,-0.0007018540583313415,-0.0007018540583315636,-0.0007018540583315636,0.0,0.0,0.0,0.0,0.0
2020-02-05,-0.0005318093721375927,-0.0005318093721375927,-0.0005318093721375927,-0.0005318093721375927,-0.0005318093721374817,-0.0032763707063925285,-0.0032763707063927505,-0.0032763707063927505,-0.0032763707063927505,-0.0032763707063927505,-0.0032763707063927505,-0.0032763707063926395,-0.0032763707063926395,-0.0032763707063926395,-0.0032763707063928615,-0.0032763707063928615,-0.003909774625838858,-0.003909774625838858,-0.003909774625838747,-0.003909774625838747,-0.003909774625838747
2020-02-06,-0.003658675470301298,-0.003658675470301298,-0.003658675470301298,-0.003658675470301298,-0.003658675470301076,-0.004650832308010222,-0.004650832308010333,-0.004650832308010333,-0.004650832308010333,-0.004650832308010333,-0.004650832308010333,-0.004650832308010333,-0.004650832308010333,-0.004650832308010333,-0.004650832308010444,-0.004650832308010444,-0.007641673331080678,-0.007641673331080678,-0.007641673331080567,-0.007641673331080567,-0.007641673331080567
2020-02-07,-0.007468629287066042,-0.007468629287066042,-0.007468629287066042,-0.007468629287066042,-0.00746862928706582,-0.007515938604892303,-0.007515938604892414,-0.007515938604892414,-0.007515938604892414,-0.007515938604892414,-0.007515938604892414,-0.007515938604892414,-0.007515938604892414,-0.007515938604892414,-0.007515938604892414,-0.007515938604892414,-0.011368632388585542,-0.011368632388585542,-0.011368632388585431,-0.011368632388585431,-0.011368632388585431
2020-02-10,-0.007846313075916655,-0.007846313075916655,-0.007846313075916655,-0.007846313075916655,-0.007846313075916433,-0.008935208077457846,-0.008935208077458068,-0.008935208077458068,-0.008935208077458068,-0.008935208077458068,-0.008935208077458068,-0.008935208077457957,-0.008935208077457957,-0.008935208077457957,-0.008935208077458179,-0.008935208077458179,-0.01372930345321699,-0.01372930345321699,-0.013729303453216768,-0.013729303453216768,-0.013729303453216768
2020-02-11,-0.011460445534836827,-0.011460445534836827,-0.011460445534836827,-0.011460445534836827,-0.011460445534836605,-0.012174942662693589,-0.01217494266269381,-0.01217494266269381,-0.01217494266269381,-0.01217494266269381,-0.01217494266269381,-0.012174942662693589,-0.012174942662693589,-0.012174942662693589,-0.01217494266269381,-0.01217494266269381,-0.01603662293824326,-0.01603662293824326,-0.01603662293824304,-0.01603662293824304,-0.01603662293824304
2020-02-12,-0.00777931919628283,-0.00777931919628283,-0.00777931919628283,-0.00777931919628283,-0.007779319196282719,-0.01050374107836416,-0.010503741078364492,-0.010503741078364492,-0.010503741078364492,-0.010503741078364492,-0.010503741078364492,-0.01050374107836416,-0.01050374107836416,-0.01050374107836416,-0.010503741078364381,-0.010503741078364381,-0.013903036432473814,-0.013903036432473814,-0.013903036432473481,-0.013903036432473481,-0.013903036432473481
2020-02-13,-0.00580242681898846,-0.00580242681898846,-0.00580242681898846,-0.00580242681898846,-0.005802426818988349,-0.006242375871841399,-0.006242375871841843,-0.006242375871841843,-0.006242375871841843,-0.006242375871841843,-0.006242375871841843,-0.00624237587184151,-0.00624237587184151,-0.00624237587184151,-0.006242375871841621,-0.006242375871841621,-0.009292512714769607,-0.009292512714769607,-0.009292512714769274,-0.009292512714769274,-0.009292512714769274
2020-02-14,-0.007407702863760246,-0.007407702863760246,-0.007407702863760246,-0.007407702863760246,-0.007407702863760135,-0.008197833001515442,-0.008197833001515997,-0.008197833001515997,-0.008197833001515997,-0.008197833001515997,-0.008197833001515997,-0.008197833001515553,-0.008197833001515553,-0.008197833001515553,-0.008197833001515664,-0.008197833001515664,-0.00968492380254049,-0.00968492380254049,-0.009684923802540157,-0.009684923802540157,-0.009684923802540157
2020-02-17,-0.012107666091504488,-0.012107666091504488,-0.012107666091504488,-0.012107666091504488,-0.012107666091504599,-0.015139887357017101,-0.015139887357017656,-0.015139887357017656,-0.015139887357017656,-0.015139887357017656,-0.015139887357017656,-0.015139887357017212,-0.015139887357017212,-0.015139887357017212,-0.015139887357017212,-0.015139887357017212,-0.0173569620018309,-0.0173569620018309,-0.017356962001830567,-0.017356962001830567,-0.017356962001830567
2020-02-18,-0.006659807992526079,-0.006659807992526079,-0.006659807992526079,-0.006659807992526079,-0.006659807992526301,-0.00894195862378111,-0.008941958623781443,-0.008941958623781443,-0.008941958623781443,-0.008941958623781443,-0.008941958623781443,-0.008941958623780999,-0.008941958623780999,-0.008941958623780999,-0.008941958623780999,-0.008941958623780999,-0.01218261304230206,-0.01218261304230206,-0.012182613042301838,-0.012182613042301838,-0.012182613042301838
2020-02-19,-0.01198126761814522,-0.01198126761814522,-0.01198126761814522,-0.01198126761814522,-0.01198126761814533,-0.013646412109074024,-0.013646412109074357,-0.013646412109074357,-0.013646412109074357,-0.013646412109074357,-0.013646412109074357,-0.013646412109074024,-0.013646412109074024,-0.013646412109074024,-0.013646412109074024,-0.013646412109074024,-0.01638134751588527,-0.01638134751588527,-0.016381347515884936,-0.016381347515884936,-0.016381347515884936
2020-02-20,-0.006563213206376761,-0.006563213206376761,-0.006563213206376761,-0.006563213206376761,-0.006563213206376761,-0.008650853202300968,-0.0086508532023013,-0.0086508532023013,-0.0086508532023013,-0.0086508532023013,-0.0086508532023013,-0.008650853202300857,-0.008650853202300857,-0.008650853202300857,-0.008650853202300857,-0.008650853202300857,-0.010429489970725236,-0.010429489970725236,-0.010429489970724792,-0.010429489970724792,-0.010429489970724792
2020-02-21,-0.012359054281359083,-0.012359054281359083,-0.012359054281359083,-0.012359054281359083,-0.012359054281359194,-0.016136301011032916,-0.01613630101103325,-0.01613630101103325,-0.01613630101103325,-0.01613630101103325,-0.01613630101103325,-0.016136301011032805,-0.016136301011032805,-0.016136301011032805,-0.016136301011032805,-0.016136301011032805,-0.018963877329085888,-0.018963877329085888,-0.018963877329085665,-0.018963877329085665,-0.018963877329085665
2020-02-24,-0.017099632218674388,-0.017099632218674388,-0.017099632218674388,-0.017099632218674388,-0.01709963221867461,-0.019352675439950784,-0.019352675439951117,-0.019352675439951117,-0.019352675439951117,-0.019352675439951117,-0.019352675439951117,-0.019352675439950784,-0.019352675439950784,-0.019352675439950784,-0.019352675439950673,-0.019352675439950673,-0.022193270339125992,-0.022193270339125992,-0.02219327033912566,-0.02219327033912566,-0.02219327033912566
2020-02-25,-0.009708946005418717,-0.009708946005418717,-0.009708946005418717,-0.009708946005418717,-0.00970894600541894,-0.01223909354249253,-0.012239093542492752,-0.012239093542492752,-0.012239093542492752,-0.012239093542492752,-0.012239093542492752,-0.012239093542492419,-0.012239093542492419,-0.012239093542492419,-0.012239093542492308,-0.012239093542492308,-0.016863519028837093,-0.016863519028837093,-0.01686351902883676,-0.01686351902883676,-0.01686351902883676
2020-02-26,-0.00894007678901687,-0.00894007678901687,-0.00894007678901687,-0.00894007678901687,-0.008940076789017204,-0.011952375864161535,-0.011952375864161757,-0.011952375864161757,-0.011952375864161757,-0.011952375864161757,-0.011952375864161757,-0.011952375864161535,-0.011952375864161535,-0.011952375864161535,-0.011952375864161535,-0.011952375864161535,-0.017031145895660127,-0.017031145895660127,-0.017031145895659794,-0.017031145895659794,-0.017031145895659794
2020-02-27,-0.007931327403250754,-0.007931327403250754,-0.007931327403250754,-0.007931327403250754,-0.007931327403251198,-0.013732817408131814,-0.013732817408132036,-0.013732817408132036,-0.013732817408132036,-0.013732817408132036,-0.013732817408132036,-0.013732817408131814,-0.013732817408131814,-0.013732817408131814,-0.013732817408131814,-0.013732817408131814,-0.01893445100640534,-0.01893445100640534,-0.018934451006405006,-0.018934451006405006,-0.018934451006405006
2020-02-28,-0.004713011273700385,-0.004713011273700385,-0.004713011273700385,-0.004713011273700385,-0.004713011273700829,-0.010695987813482355,-0.010695987813482466,-0.010695987813482466,-0.010695987813482466,-0.010695987813482466,-0.010695987813482466,-0.010695987813482244,-0.010695987813482244,-0.010695987813482244,-0.010695987813482244,-0.010695987813482244,-0.013458333537959666,-0.013458333537959666,-0.013458333537959333,-0.013458333537959333,-0.013458333537959333
2020-03-02,-0.006136201827837362,-0.006136201827837362,-0.006136201827837362,-0.006136201827837362,-0.006136201827837695,-0.011753058321100296,-0.011753058321100518,-0.011753058321100518,-0.011753058321100518,-0.011753058321100518,-0.011753058321100518,-0.011753058321100074,-0.011753058321100074,-0.011753058321100074,-0.011753058321100296,-0.011753058321100296,-0.014180664398982357,-0.014180664398982357,-0.014180664398981913,-0.014180664398981913,-0.014180664398981913
2020-03-03,-0.007073465201543061,-0.007073465201543061,-0.007073465201543061,-0.007073465201543061,-0.007073465201543283,-0.014216097097148439,-0.01421609709714855,-0.01421609709714855,-0.01421609709714855,-0.01421609709714855,-0.01421609709714855,-0.014216097097148106,-0.014216097097148106,-0.014216097097148106,-0.014216097097148217,-0.014216097097148217,-0.017711143685306907,-0.017711143685306907,-0.017711143685306463,-0.017711143685306463,-0.017711143685306463
2020-03-04,-0.0030837063111293084,-0.0030837063111293084,-0.0030837063111293084,-0.0030837063111293084,-0.0030837063111296414,-0.011427079408011243,-0.011427079408011354,-0.011427079408011354,-0.011427079408011354,-0.011427079408011354,-0.011427079408011354,-0.01142707940801102,-0.01142707940801102,-0.01142707940801102,-0.011427079408011243,-0.011427079408011243,-0.017065882674356048,-0.017065882674356048,-0.017065882674355604,-0.017065882674355604,-0.017065882674355604
2020-03-05,-0.0026799824107403003,-0.0026799824107403003,-0.0026799824107403003,-0.0026799824107403003,-0.0026799824107406334,-0.010031698038805215,-0.010031698038805326,-0.010031698038805326,-0.010031698038805326,-0.010031698038805326,-0.010031698038805326,-0.010031698038804993,-0.010031698038804993,-0.010031698038804993,-0.010031698038805104,-0.010031698038805104,-0.015309064664649985,-0.015309064664649985,-0.01530906466464943,-0.01530906466464943,-0.01530906466464943
2020-03-06,-0.006128178602325285,-0.006128178602325285,-0.006128178602325285,-0.006128178602325285,-0.006128178602325729,-0.012140939344833623,-0.012140939344833845,-0.012140939344833845,-0.012140939344833845,-0.012140939344833845,-0.012140939344833845,-0.012140939344833623,-0.012140939344833623,-0.012140939344833623,-0.012140939344833734,-0.012140939344833734,-0.0181153468943287,-0.0181153468943287,-0.018115346894328144,-0.018115346894328144,-0.018115346894328144
2020-03-09,-0.00391753347998558,-0.00391753347998558,-0.00391753347998558,-0.00391753347998558,-0.003917533479986135,-0.01078331802885224,-0.010783318028852351,-0.010783318028852351,-0.010783318028852351,-0.010783318028852351,-0.010783318028852351,-0.01078331802885224,-0.01078331802885224,-0.01078331802885224,-0.01078331802885224,-0.01078331802885224,-0.018338986470808893,-0.018338986470808893,-0.01833898647080845,-0.01833898647080845,-0.01833898647080845
2020-03-10,-0.0021547082262198813,-0.0021547082262198813,-0.0021547082262198813,-0.0021547082262198813,-0.0021547082262205475,-0.009060102471398657,-0.009060102471398879,-0.009060102471398879,-0.009060102471398879,-0.009060102471398879,-0.009060102471398879,-0.009060102471398768,-0.009060102471398768,-0.009060102471398768,-0.009060102471398768,-0.009060102471398768,-0.017264468388479615,-0.017264468388479615,-0.01726446838847917,-0.01726446838847917,-0.01726446838847917
2020-03-11,-0.004133798959877533,-0.004133798959877533,-0.004133798959877533,-0.004133798959877533,-0.004133798959878199,-0.010950126624584167,-0.010950126624584389,-0.010950126624584389,-0.010950126624584389,-0.010950126624584389,-0.010950126624584389,-0.010950126624584167,-0.010950126624584167,-0.010950126624584167,-0.010950126624584278,-0.010950126624584278,-0.018394978620331126,-0.018394978620331126,-0.018394978620330682,-0.018394978620330682,-0.018394978620330682
2020-03-12,-0.011771899595848678,-0.011771899595848678,-0.011771899595848678,-0.011771899595848678,-0.011771899595849233,-0.01732116827806618,-0.017321168278066623,-0.017321168278066623,-0.017321168278066623,-0.017321168278066623,-0.017321168278066623,-0.01732116827806629,-0.01732116827806629,-0.01732116827806629,-0.0173211682780664,-0.0173211682780664,-0.024166932952307985,-0.024166932952307985,-0.02416693295230754,-0.02416693295230754,-0.02416693295230754
2020-03-13,-0.012292987771924557,-0.012292987771924557,-0.012292987771924557,-0.012292987771924557,-0.012292987771925223,-0.017440763502377332,-0.017440763502377665,-0.017440763502377665,-0.017440763502377665,-0.017440763502377665,-0.017440763502377665,-0.017440763502377332,-0.017440763502377332,-0.017440763502377332,-0.017440763502377443,-0.017440763502377443,-0.025131731738686547,-0.025131731738686547,-0.025131731738686214,-0.025131731738686214,-0.025131731738686214
2020-03-16,-0.013594665236578374,-0.013594665236578374,-0.013594665236578374,-0.013594665236578374,-0.013594665236579151,-0.020175145077801715,-0.020175145077802048,-0.020175145077802048,-0.020175145077802048,-0.020175145077802048,-0.020175145077802048,-0.020175145077801604,-0.020175145077801604,-0.020175145077801604,-0.020175145077801715,-0.020175145077801715,-0.029172491951415802,-0.029172491951415802,-0.02917249195141547,-0.02917249195141547,-0.02917249195141547
2020-03-17,-0.008005495340045687,-0.008005495340045687,-0.008005495340045687,-0.008005495340045687,-0.008005495340046465,-0.013853449376266758,-0.01385344937626698,-0.01385344937626698,-0.01385344937626698,-0.01385344937626698,-0.01385344937626698,-0.013853449376266647,-0.013853449376266647,-0.013853449376266647,-0.013853449376266758,-0.013853449376266758,-0.024625879928821592,-0.024625879928821592,-0.02462587992882126,-0.02462587992882126,-0.02462587992882126
2020-03-18,-0.005724417625009859,-0.005724417625009859,-0.005724417625009859,-0.005724417625009859,-0.005724417625010636,-0.011994606061046298,-0.011994606061046409,-0.011994606061046409,-0.011994606061046409,-0.011994606061046409,-0.011994606061046409,-0.011994606061045965,-0.011994606061045965,-0.011994606061045965,-0.011994606061046187,-0.011994606061046187,-0.02228623671213148,-0.02228623671213148,-0.022286236712131036,-0.022286236712131036,-0.022286236712131036
2020-03-19,0.0,0.0,0.0,0.0,0.0,-0.006508151565968401,-0.006508151565968623,-0.006508151565968623,-0.006508151565968623,-0.006508151565968623,-0.006508151565968623,-0.006508151565968068,-0.006508151565968068,-0.006508151565968068,-0.006508151565968401,-0.006508151565968401,-0.01932467923457515,-0.01932467923457515,-0.019324679234574704,-0.019324679234574704,-0.019324679234574704
2020-03-20,-0.0038048300992830075,-0.0038048300992830075,-0.0038048300992830075,-0.0038048300992830075,-0.0038048300992827855,-0.009030374607556069,-0.00903037460755618,-0.00903037460755618,-0.00903037460755618,-0.00903037460755618,-0.00903037460755618,-0.009030374607555625,-0.009030374607555625,-0.009030374607555625,-0.009030374607555958,-0.009030374607555958,-0.02091777702344877,-0.02091777702344877,-0.020917777023448325,-0.020917777023448325,-0.020917777023448325
2020-03-23,-0.003350488648151684,-0.003350488648151684,-0.003350488648151684,-0.003350488648151684,-0.0033504886481515728,-0.009113465916811503,-0.009113465916811503,-0.009113465916811503,-0.009113465916811503,-0.009113465916811503,-0.009113465916811503,-0.009113465916810837,-0.009113465916810837,-0.009113465916810837,-0.00911346591681128,-0.00911346591681128,-0.022172967837656876,-0.022172967837656876,-0.022172967837656432,-0.022172967837656432,-0.022172967837656432
2020-03-24,-0.0014940087738372076,-0.0014940087738372076,-0.0014940087738372076,-0.0014940087738372076,-0.0014940087738370966,-0.00908818402298417,-0.00908818402298417,-0.00908818402298417,-0.00908818402298417,-0.00908818402298417,-0.00908818402298417,-0.009088184022983503,-0.009088184022983503,-0.009088184022983503,-0.009088184022984058,-0.009088184022984058,-0.02309303197585022,-0.02309303197585022,-0.023093031975849776,-0.023093031975849776,-0.023093031975849776
2020-03-25,-0.004724430579339467,-0.004724430579339467,-0.004724430579339467,-0.004724430579339467,-0.004724430579339245,-0.01172478138759847,-0.01172478138759836,-0.01172478138759836,-0.01172478138759836,-0.01172478138759836,-0.01172478138759836,-0.011724781387597805,-0.011724781387597805,-0.011724781387597805,-0.011724781387598249,-0.011724781387598249,-0.023110351306427357,-0.023110351306427357,-0.023110351306427024,-0.023110351306427024,-0.023110351306427024
2020-03-26,-0.003145546812829525,-0.003145546812829525,-0.003145546812829525,-0.003145546812829525,-0.003145546812829303,-0.012073089426716366,-0.012073089426716366,-0.012073089426716366,-0.012073089426716366,-0.012073089426716366,-0.012073089426716366,-0.0120730894267157,-0.0120730894267157,-0.0120730894267157,-0.012073089426716255,-0.012073089426716255,-0.02175101236021737,-0.02175101236021737,-0.021751012360217148,-0.021751012360217148,-0.021751012360217148
